name,status,type,origin_year,origin_place,views,videos,photos,comments
3784,2,6,100,1350,40231,10,12,30
1432,0,2,100,1477,232540,9,10,39
1021,2,84,94,179,8539,11,92,42
1091,2,14,100,1382,32310,8,8,267
2600,2,33,96,1385,5108,0,17,35
3157,2,5,82,1385,24618,5,24,16
1137,2,83,106,1385,23866,2,6,104
2115,0,18,95,342,91912,33,207,341
344,2,18,99,7,48797,0,64,108
3301,2,74,99,1406,18204,13,0,20
1839,2,69,100,587,89194,31,26,58
354,2,5,97,1489,11838,2,18,21
1966,2,74,106,1385,35780,3,12,78
490,2,74,75,1385,11038,7,3,48
1489,2,83,74,152,22878,22,1,18
2828,2,18,72,1183,71078,1,100,67
3564,2,37,86,327,6538,7,9,18
653,2,88,98,1406,38884,0,4,37
2833,2,82,99,539,6503,7,9,11
2118,2,5,91,1054,8234,54,292,33
3258,2,89,88,1053,6374,0,16,46
320,2,65,100,113,10316,12,7,18
1226,2,18,98,1385,67363,0,98,21
2518,2,42,96,345,16854,0,20,138
1574,2,17,89,1070,12468,0,13,1
3409,2,33,96,345,9300,1,32,72
2799,2,84,84,1078,8494,7,55,18
562,2,17,99,936,45544,3,6,28
2513,2,84,95,1401,34347,2,20,55
2013,2,45,100,1059,18054,0,4,119
422,2,80,15,1137,14877,24,15,24
2211,2,17,98,698,93173,1,21,6
1870,2,82,75,859,9047,12,17,5
381,2,69,91,1477,12220,10,3,30
3695,2,84,79,1368,53632,25,271,215
1260,2,37,51,1472,6319,14,21,21
2803,0,72,100,1477,347961,143,88,92
1506,2,74,95,1361,16120,0,10,14
251,2,79,84,1101,158241,102,12,58
228,2,5,67,1385,19592,12,54,93
464,2,72,100,1361,20525,9,0,19
2806,2,33,91,1043,6433,0,7,6
2635,2,18,86,348,36536,5,185,163
547,2,83,99,1500,21812,10,5,20
3175,2,16,88,789,35466,11,109,51
2276,0,74,86,1385,122144,6,10,22
1483,2,36,106,1385,38592,0,3,69
358,2,47,98,1350,94429,0,11,181
2752,2,5,90,22,5990,3,9,12
362,2,83,106,1385,22481,31,13,63
847,2,72,89,164,6110,3,0,5
3281,0,33,101,537,626144,7,124,167
2970,2,33,98,533,31054,0,57,13
2258,2,13,37,509,4061,3,7,7
3115,0,33,99,8,100649,3,90,19
704,0,74,93,44,122756,1,14,155
12,2,69,94,44,100595,0,39,51
1462,2,2,100,791,30175,3,15,91
2248,2,79,90,892,77653,21,22,24
1873,2,20,98,92,6503,6,0,12
3034,2,21,45,1239,54287,18,88,218
3348,2,2,98,1406,18706,4,0,33
598,2,33,100,44,49661,2,98,110
627,2,61,100,44,60723,0,40,31
3794,2,27,98,44,73791,2,6,39
1700,2,2,96,1158,28408,9,4,37
2564,2,2,100,737,30228,2,22,178
1319,2,61,89,496,11337,0,22,24
2188,2,6,100,574,13956,2,4,41
1661,2,33,95,869,38216,0,26,29
1334,2,33,106,44,18201,1,32,28
448,2,16,90,765,18004,3,71,102
3708,2,74,98,1477,178425,2,4,12
2045,2,74,82,670,120949,10,208,37
1847,2,44,100,1365,83478,3,11,139
1887,2,79,86,199,35161,35,21,64
3174,2,17,106,44,96072,2,12,11
285,2,5,94,669,6312,1,16,31
2590,0,74,99,18,840333,12,32,66
1800,2,18,42,1057,49099,7,84,44
2203,0,74,84,1105,83463,1,25,43
2811,0,18,100,1009,164045,1,44,34
2969,2,22,88,1385,1685,11,23,2
2606,2,54,106,79,7161,29,12,12
805,2,79,86,730,98110,45,28,96
1352,2,8,90,212,5220,3,3,3
1799,2,86,95,1484,3242,1,0,19
3441,2,72,100,1483,76183,54,4,57
900,0,72,100,596,681064,16,28,121
2646,2,18,83,808,102946,3,72,82
1759,2,71,106,1385,14077,2,19,75
2968,0,74,89,1385,73422,2,39,22
2360,2,74,92,1390,160160,3,27,63
1160,2,18,100,44,132403,0,28,75
1247,2,36,106,1385,69564,3,94,298
1436,2,18,98,981,79230,0,309,73
2273,2,33,91,813,48494,0,34,28
3401,2,4,98,1350,56318,0,34,42
569,2,82,99,280,25405,1,11,41
780,2,18,100,1350,56606,0,30,37
3636,2,33,98,1385,89745,0,59,80
3676,2,58,96,1556,1263,3,0,0
3675,2,58,95,1556,1317,5,1,0
1705,0,74,106,625,34566,0,6,51
313,2,27,95,198,60287,8,7,495
3040,2,37,86,1385,5908,2,0,5
3506,0,79,98,1350,334448,45,116,117
3485,2,61,100,861,38296,1,8,35
3331,2,5,96,1175,16898,3,96,33
2359,0,5,94,918,208263,72,1284,452
1508,2,5,83,1473,9165,5,95,37
3661,2,17,106,1386,148678,1,14,20
104,2,2,100,1361,26695,3,14,143
1644,2,27,99,44,91584,0,3,59
1161,2,12,100,641,9577,0,6,20
123,2,44,100,1361,14606,0,7,23
1227,2,84,99,492,17420,16,145,49
137,0,40,89,44,58140,5,28,25
2104,2,18,106,1047,13291,2,14,67
856,2,72,100,596,14125,2,0,6
1905,2,18,71,1266,10853,1,108,44
3206,2,18,99,1510,25658,1,7,103
408,2,18,99,455,24238,1,88,38
2330,2,72,100,1406,87464,1,0,7
1815,2,61,100,1009,33801,1,19,24
1711,2,1,88,1221,1459,0,0,0
436,0,2,106,709,24436,0,50,16
103,2,45,100,1361,25372,0,12,17
1513,2,84,94,584,45168,9,387,94
1217,2,18,99,455,54057,5,416,144
2965,2,18,100,455,73800,0,121,122
3062,2,76,106,1385,9387,0,37,25
651,2,58,97,1556,4414,9,1,2
2474,0,27,84,960,65470,2,1,18
3453,2,79,99,1477,18160,32,15,43
833,2,27,97,1477,54905,2,5,20
1559,0,27,99,1196,1478186,9,23,172
3697,0,32,106,1385,144797,7,24,76
1098,2,84,92,677,2832,9,112,7
2140,0,18,98,807,92492,6,71,134
1948,2,5,95,339,68180,16,691,113
2283,0,74,93,44,521133,15,53,85
115,0,57,100,1350,593032,24,179,505
1912,0,79,100,1406,78914,4,2,89
44,0,33,100,44,269632,0,134,254
386,2,47,98,1009,52545,0,22,47
1923,2,36,56,1385,83433,5,194,99
738,0,33,92,1108,75832,1,47,13
1290,0,17,77,1424,45181,2,30,18
459,0,5,73,695,183828,47,490,312
460,2,84,100,1159,39764,20,39,39
974,2,17,106,804,60925,1,45,19
2316,0,74,87,733,29358,2,39,82
1581,0,33,99,1009,138554,0,43,48
469,2,69,89,809,21127,0,5,12
2142,2,84,89,240,15932,70,189,79
3521,0,18,77,900,10878,6,94,9
912,2,76,93,44,27456,0,41,42
1567,2,64,97,1230,68698,0,15,23
2228,2,36,99,1071,82741,8,172,150
3082,2,21,50,307,24112,9,521,65
3145,2,82,55,1385,53653,6,10,17
376,2,36,55,1385,13652,1,3,47
878,2,38,106,1385,12574,7,20,27
3361,2,36,80,1342,51582,4,150,144
1974,2,36,106,1385,56168,7,260,216
3496,2,36,106,1385,129135,10,328,552
3165,2,43,99,878,19065,1,5,58
1913,2,4,99,1350,27457,1,17,46
2728,0,44,28,1385,308962,15,89,78
3397,0,33,99,1361,226141,0,174,43
2679,2,33,94,713,4418,1,19,2
452,2,79,96,170,1556,0,0,0
3364,0,54,95,1385,145038,75,0,56
2183,2,64,54,28,61668,1,3,3
2401,2,37,98,536,9878,16,130,35
2141,0,36,106,1385,180104,15,1350,347
3408,2,74,90,1390,84852,4,0,17
2502,2,90,99,1350,170445,1,38,279
3222,2,37,85,379,26403,5,44,14
1712,2,58,61,627,26705,2,65,16
476,0,0,98,1385,317808,10,37,211
864,0,74,99,1385,2191271,51,84,101
2670,2,83,20,685,17772,60,86,28
3377,2,5,80,1468,1638,12,7,1
1043,2,6,99,834,13617,0,0,3
2035,2,79,106,785,100863,24,4,6
3487,2,69,98,1477,193770,4,29,75
927,2,55,58,915,1283,0,0,4
3092,2,84,96,1005,7573,6,45,61
3718,2,6,98,1385,20386,1,66,33
681,2,27,99,942,25952,0,1,22
3429,2,6,94,1540,42406,22,36,71
1073,2,17,92,1477,221967,2,3,42
1632,2,16,96,75,5412,22,2,2
3159,2,56,90,335,8994,0,4,36
1155,2,47,97,222,58477,0,97,14
1266,0,18,88,44,142141,2,938,189
2267,2,69,93,1280,160354,17,6,18
3792,2,40,92,390,123089,3,2,155
1040,2,45,99,1477,31778,3,3,66
338,2,45,99,1009,29250,0,0,37
136,2,25,58,1422,16179,1,6,92
2022,2,58,92,1556,999,4,1,5
1805,2,58,92,1556,867,0,1,0
1458,2,58,92,1556,3196,2,1,2
3793,2,58,93,1556,577,2,1,1
1779,2,58,92,1556,1428,0,1,0
1306,2,58,93,1556,651,0,1,0
2692,2,58,92,1556,3412,0,1,0
378,2,58,92,1556,848,0,1,1
184,0,32,82,1385,128168,0,25,101
2605,2,18,82,1120,17985,13,28,2
3701,2,84,95,837,43005,39,442,191
1961,2,38,106,1385,15606,16,5,33
2399,2,84,66,1335,32417,19,89,62
3706,2,79,98,1556,8473,14,1,5
1187,2,50,95,1385,11228,1,0,7
3182,2,11,90,688,33022,0,2,80
1865,0,69,91,458,251501,0,170,30
67,2,44,99,1361,18525,0,13,26
2,2,47,99,1009,129892,0,15,54
2281,2,29,96,345,134987,2,5,95
3129,2,37,28,1385,8340,1,28,18
3199,0,72,96,926,65159,12,65,114
3180,0,83,46,67,18618,6,14,57
1738,2,63,106,1385,152669,2,30,49
442,2,37,106,1385,10112,6,22,23
523,2,16,83,149,24049,3,32,169
1841,2,58,97,1556,1235,42,1,0
2592,2,72,99,1406,76651,4,4,29
1118,0,58,106,1385,55800,66,2,8
393,2,58,92,1556,7405,17,1,11
153,2,29,96,297,65426,11,11,99
3224,2,37,61,640,14269,2,15,42
178,2,40,90,1385,29790,0,3,67
3414,2,82,106,1385,13347,2,11,27
3011,2,45,90,526,40659,0,1,25
175,0,74,7,470,85751,1,20,41
1404,2,22,21,556,8469,10,55,41
935,2,22,75,1385,71177,25,18,138
1093,2,78,98,1385,16121,0,7,86
2669,0,36,23,1385,53649,16,615,137
1710,2,45,99,431,36412,0,16,92
2637,2,24,106,1385,40109,1,1,60
792,2,84,81,676,8001,10,31,49
1071,2,1,106,1385,924,7,12,3
1302,2,82,94,1385,2944,1,12,2
1279,2,5,96,612,21103,1,272,36
747,2,45,99,1385,5227,1,0,8
921,2,84,99,217,25351,7,41,106
769,2,70,91,100,16639,2,5,100
933,2,5,82,155,38193,44,285,160
3150,2,56,96,1385,7014,0,0,4
1804,2,82,97,1385,7271,26,8,19
1979,0,42,99,1552,66240,3,646,179
536,2,88,91,1477,41563,15,10,69
610,0,17,80,476,1845940,0,18,48
3049,2,45,92,1385,85139,22,6,264
1481,2,58,92,1556,1219,10,2,1
1225,2,58,98,1556,14463,2,1,16
945,2,84,88,1301,4255,2,20,13
2381,2,5,87,181,4365,1,23,9
3132,2,16,86,893,31289,17,83,122
2649,2,38,32,409,10895,2,18,74
3775,2,5,93,866,20071,7,149,28
1611,2,33,92,425,76494,0,40,29
1505,2,5,92,1033,5272,0,12,2
1504,2,58,97,1556,20294,1,24,19
3100,2,84,69,87,12164,27,30,30
2780,2,82,55,1385,17542,14,170,13
3125,2,45,99,1361,38754,0,5,75
3450,2,84,99,875,17741,9,2,56
1012,0,82,95,1385,8634,11,19,16
2023,2,56,90,780,1798,0,3,5
1486,2,82,89,1385,27718,0,21,15
2418,2,79,75,460,14607,9,13,37
2376,0,5,93,1349,30157,8,188,55
1371,2,21,55,124,30948,22,139,69
3322,2,24,5,1270,54911,3,13,29
2783,2,90,94,1385,703390,3,100,852
267,2,45,94,1441,4198,0,1,7
2715,2,9,99,690,70878,0,12,65
2249,0,79,99,596,121806,11,50,123
188,2,82,98,1385,5221,1,10,9
403,2,74,88,1390,128794,1,27,44
2102,2,45,93,44,38631,0,2,52
3503,0,17,90,573,47277,11,11,21
3300,2,21,48,1141,27006,11,57,270
161,2,82,106,1385,2789,1,16,4
1809,2,8,106,1385,26360,3,33,24
748,2,74,99,277,15914,1,6,127
873,2,7,106,1385,8204,6,15,12
312,0,45,99,431,269147,0,11,121
1234,2,4,99,1404,8206,0,4,27
3141,2,16,84,69,26238,34,57,66
3719,2,6,99,1385,17046,1,7,47
3467,0,54,96,1442,380613,65,145,63
1252,0,58,95,1556,8346,4,1,6
68,2,45,99,1361,59836,0,11,114
2946,0,84,99,900,356510,215,5522,1312
2883,2,17,86,487,155692,2,33,40
1606,0,40,83,586,99459,4,48,51
2612,2,74,84,251,25131,15,19,20
1950,2,5,96,1332,14323,0,65,3
3405,0,79,99,1477,121259,32,18,63
2375,2,82,98,877,8988,2,22,4
2468,2,39,99,596,21165,0,12,21
1237,0,45,99,1477,1813480,16,40,82
2390,2,47,99,1197,5344,0,48,27
3658,2,16,22,1385,13303,5,115,2
3341,0,69,92,905,52923,0,64,13
2921,2,5,89,136,6376,2,164,33
2420,2,64,99,454,28562,4,9,39
2133,2,82,94,64,4046,0,40,8
3217,2,16,76,894,5461,7,45,0
2453,2,90,86,1559,21255,0,19,11
3491,2,45,89,1431,51381,0,15,105
1229,2,82,106,1385,7286,9,22,16
1542,0,33,81,346,41560,0,52,11
238,2,37,65,1385,18505,6,148,27
3454,2,56,97,1385,35194,5,5,19
3688,2,37,97,361,14852,10,84,50
1192,2,65,106,1385,23659,5,15,94
21,0,17,97,1350,376377,3,24,51
2493,0,39,106,1385,29854,13,141,107
93,2,45,99,1361,53101,0,19,40
2755,2,16,55,1074,29115,9,213,10
2088,2,22,61,1385,8910,14,18,8
872,2,33,106,1350,18273,4,126,8
3515,2,16,98,357,21709,6,156,24
3604,2,64,78,134,23466,1,7,50
2667,2,82,90,78,7121,29,19,22
3342,2,84,98,1328,50406,14,126,99
495,2,37,95,180,21212,6,45,53
2143,0,5,97,1204,297760,46,2204,585
553,2,82,106,1385,8510,0,7,10
2344,2,58,93,1556,2952,6,0,3
581,2,84,78,70,56351,17,49,214
2465,2,22,88,1006,44335,12,5,15
3010,0,16,98,245,531165,331,19087,3041
1208,2,27,96,201,50473,1,4,58
493,2,84,92,607,7427,8,69,25
2120,2,57,90,458,26902,1,102,26
3197,2,37,84,1385,9877,15,23,14
2872,2,42,94,1104,11740,1,45,13
3358,2,37,80,359,46159,26,272,22
3696,2,82,78,428,26305,25,72,19
3139,2,82,92,226,16505,9,24,41
796,2,84,84,1396,40168,72,166,41
919,2,37,95,1385,17209,3,41,13
3326,2,84,99,403,14675,8,41,90
881,2,8,93,1350,18472,0,57,33
3684,2,64,92,177,38858,0,6,29
3112,0,33,96,634,107373,0,68,29
2700,0,33,97,634,108582,0,86,23
870,0,79,84,1358,1820121,69,24,291
2218,0,63,99,419,717562,49,495,389
270,2,82,96,429,8425,0,12,3
3513,2,18,85,772,107422,60,519,87
3582,2,17,96,1477,104849,2,30,21
2074,2,82,97,149,3051,0,13,10
2472,2,90,92,959,44642,0,20,87
680,2,82,88,280,18065,0,16,8
395,2,37,70,1385,17662,21,87,47
2274,0,17,94,733,50227,0,47,61
2823,0,27,98,44,1503541,40,104,234
1906,2,78,88,1014,21266,0,15,23
2323,2,27,98,431,18771,0,6,13
2631,0,44,96,1390,611984,14,45,53
3616,2,6,98,1385,17107,0,16,25
1429,2,37,99,1385,4910,4,5,5
595,2,47,99,1009,95779,0,21,87
2326,2,84,95,330,49787,12,62,83
3191,2,37,79,1385,22199,12,118,53
2535,2,84,82,1038,4248,4,32,22
2710,0,84,92,489,53752,15,174,26
1977,2,82,92,66,7718,1,6,1
3801,2,65,92,113,85224,30,75,258
1241,2,82,72,64,7996,5,9,13
593,2,82,82,1385,6179,1,9,7
1724,2,82,50,1385,37066,26,13,36
1223,2,45,89,856,168663,1,10,117
1365,2,6,94,1385,8527,2,10,9
1057,2,25,99,1361,5378,0,4,20
1190,0,84,98,113,136248,31,72,326
2861,2,82,98,1385,8806,0,11,14
2170,2,89,93,1496,23575,12,2,34
3323,2,6,97,1540,28867,14,76,6
1235,0,37,98,356,165409,109,888,232
693,0,17,92,1044,1069375,28,32,40
1074,0,74,91,1350,407912,15,122,96
2072,2,4,98,1350,16318,0,4,28
1476,2,47,96,291,25294,0,45,22
524,2,16,96,468,16097,10,86,6
1539,0,27,94,1009,71686,0,10,149
2971,0,5,92,778,22327,9,173,34
741,2,61,93,271,31963,1,27,45
1456,2,37,91,1385,20337,0,10,32
2723,0,5,91,567,43363,1,46,181
713,2,63,95,30,11692,4,7,28
1166,2,36,83,444,53901,2,15,121
3440,0,84,100,1322,511931,810,11942,1996
2356,0,5,82,400,55556,38,1233,76
1170,2,58,92,1556,3571,4,2,2
1911,2,58,93,1556,1674,0,1,1
3650,2,1,106,1385,16279,0,17,12
1697,0,1,106,1385,170788,6,81,87
346,2,89,97,1477,6866,32,3,4
2788,0,84,87,1423,121031,30,459,220
283,2,45,98,1385,5134,1,3,6
2832,0,61,98,1350,957245,1,56,67
1051,0,5,89,1042,9380,0,28,6
901,0,84,88,1413,114159,48,479,86
1419,2,54,55,849,13895,22,51,48
3758,2,10,98,1477,6356,1,0,32
906,0,72,98,1477,10087,4,7,1
2256,2,74,78,857,78407,84,604,71
501,0,6,92,1385,36800,1,28,39
2591,0,45,92,889,532287,1,8,34
1326,0,21,41,401,53090,179,841,142
3489,2,2,81,795,8929,7,2,9
2750,2,33,98,1009,97421,0,63,37
1294,2,64,89,793,43595,0,39,5
2567,2,45,92,1477,13893,7,3,5
2851,0,84,97,1385,75965,53,1531,110
2068,2,51,96,802,30843,3,110,17
2977,2,39,95,577,38670,5,30,49
1526,2,58,96,1556,3620,14,2,3
191,2,90,88,131,10067,0,12,30
1674,2,64,97,497,71683,5,25,30
606,1,18,98,1477,39133,17,16,10
670,2,72,95,1477,6060,71,0,12
2708,0,72,98,1406,270779,14,5,42
3799,0,6,96,1546,70452,0,20,52
266,2,50,79,1385,24970,19,33,24
937,0,90,88,996,27346,0,13,13
2150,2,45,96,1350,54006,0,12,54
2812,2,8,97,1009,26919,0,7,8
888,2,69,84,1261,37563,0,114,10
2080,0,84,71,900,102677,31,670,387
964,0,4,98,1350,12322090,59,1645,918
3615,2,2,95,1556,2169,10,3,2
2328,2,65,97,756,54118,42,68,287
938,2,2,97,1477,40834,22,7,40
1647,2,2,98,1477,21177,1,0,54
807,0,74,98,1234,427402,288,1962,1510
2789,2,37,98,1191,61423,8,82,167
2266,2,17,96,904,17416,0,21,5
2730,0,16,86,505,155251,94,1543,1144
3043,2,21,26,73,24999,20,221,35
1024,2,82,89,893,33742,3,99,59
2584,2,42,96,829,73611,0,15,19
976,0,89,96,1198,283282,22,153,196
3052,0,33,96,44,252982,1,175,46
2439,2,90,83,1385,35554,0,17,107
3645,0,18,98,389,236438,5,196,180
293,2,84,86,900,66505,45,1270,85
3736,2,17,84,1447,29163,2,16,9
1153,0,5,89,1203,54011,11,609,22
359,0,5,94,541,388435,175,3647,301
1009,2,16,76,893,13907,7,24,22
824,2,76,86,876,23408,0,70,12
3709,2,12,80,1385,8544,5,6,46
1772,0,5,92,682,43143,11,1298,49
2231,0,5,80,1172,141206,54,770,121
3140,2,37,83,1240,33549,4,24,8
1123,0,2,92,44,57198,1,21,25
1310,2,5,97,72,17166,5,229,7
3729,0,69,94,1228,335113,2,38,22
800,0,58,87,290,22892,23,1,11
2759,2,84,94,900,48639,3,17,69
360,0,58,98,1556,172625,167,3,52
844,0,55,78,848,36548,84,112,35
1480,2,25,91,1243,176960,2,11,47
2874,0,6,96,421,42533,13,28,28
396,0,45,74,152,187019,16,48,94
1514,2,7,97,1404,13727,26,4,3
2879,2,2,98,1385,170777,8,46,31
1747,2,45,98,1361,12748,0,7,21
2230,0,40,84,499,50464,4,139,303
1303,2,18,97,431,1220,0,3,3
966,0,4,98,1434,67514,0,20,58
3419,2,90,97,1351,40833,1,41,10
3148,2,47,85,783,77451,0,18,13
1263,2,83,35,1308,14433,103,471,48
3022,0,84,72,240,53133,85,654,70
707,2,39,1,1385,5583,2,32,10
2396,2,89,97,1477,14169,57,14,13
3136,2,55,46,1235,4803,4,39,6
2672,1,76,106,264,11793,4,12,20
500,0,22,94,183,75801,14,41,60
708,2,76,106,44,23728,0,113,12
3320,0,7,16,243,32222,105,18,17
164,0,83,94,1385,54711,88,32,63
2247,2,5,91,693,41647,63,295,18
3181,0,76,106,1385,64247,10,1,34
850,0,40,90,1385,106987,0,22,15
1953,2,5,88,680,21857,7,118,16
1339,2,6,89,520,36204,11,73,22
167,0,17,97,1350,1121373,10,46,72
3531,2,79,96,1477,26930,14,7,31
1635,0,2,95,1477,229730,29,175,94
2928,2,84,88,150,12663,5,27,24
3045,0,84,98,513,88382,34,22,46
1059,2,84,88,228,28034,10,28,50
2819,0,37,86,1444,371023,97,547,188
940,2,33,97,1425,48418,0,28,8
817,2,27,97,1009,196425,1,1,15
3202,2,89,96,1477,74153,31,77,41
1323,2,65,95,1477,13336,130,5,5
45,0,17,68,453,1574557,36,120,60
2005,0,45,98,332,67477,8,58,29
2180,0,2,93,1477,168758,402,811,60
1893,0,33,95,276,330871,0,44,25
637,0,74,92,44,162221,4,35,78
518,0,33,97,560,571128,6,373,66
60,0,45,98,44,198837,4,25,96
1182,2,33,96,1513,97122,1,34,24
2571,2,84,68,900,6730,2,31,29
2984,0,84,78,900,35578,33,219,94
1328,0,45,97,1477,35939,4,21,19
2155,2,84,77,820,30048,65,229,26
2917,2,29,97,1505,483947,23,54,239
883,2,29,95,1511,87178,4,9,38
311,2,7,106,1385,19412,0,9,36
723,2,58,97,1556,32301,14,2,10
1048,0,2,97,1477,72974,41,27,42
130,0,32,97,1470,11934097,44,166,424
679,1,40,96,23,1423,4,0,5
1879,2,84,93,1396,25736,17,51,14
1622,0,51,94,83,133016,5,33,53
1391,0,84,86,219,40878,61,244,85
1645,0,70,86,1497,26714,1,16,28
2834,0,50,96,1385,114463,1,18,132
1041,0,58,92,1477,45828,16,1,5
3055,2,74,83,1385,226578,3,22,34
2004,2,74,93,733,86866,10,24,52
2771,2,58,92,1556,2350,7,1,1
2163,0,29,97,44,795951,18,54,105
803,2,50,80,1385,5593,3,17,2
2449,0,17,97,1385,382443,1,62,54
2767,2,72,92,1556,6051,35,2,1
1934,2,16,25,1414,6742,4,121,11
1370,0,4,97,1009,2291068,28,694,332
361,0,72,97,1385,37342,52,0,15
1573,0,17,97,44,203852,1,107,243
3160,0,16,106,893,44326,18,165,47
816,2,43,69,1385,16987,0,7,10
2352,1,36,96,47,19970,0,14,29
801,2,12,44,1385,17439,13,79,104
3134,2,21,49,776,75367,95,596,242
1081,2,54,95,940,8046,32,1,4
3262,0,17,89,1120,166795,1,20,29
1617,0,33,97,44,133755,0,202,41
3070,2,55,59,239,45345,10,83,52
2835,2,84,74,788,22389,11,85,19
304,0,47,97,995,380915,0,82,24
1265,0,79,97,1477,2005273,373,308,245
1775,2,2,95,1556,2506,20,1,3
1046,2,84,69,900,20346,18,155,34
3776,2,2,96,1556,22239,25,1,4
1251,0,74,106,1385,127829,3,17,37
2136,0,27,97,44,1160129,24,37,58
1358,0,16,97,357,329043,184,2478,586
497,0,76,95,261,138315,0,125,166
2175,0,83,106,1385,11931,34,4,20
775,2,89,95,1556,40410,22,3,8
1246,2,40,86,1403,70432,0,7,8
2797,2,33,97,1016,148771,0,95,44
1440,0,33,97,1350,849498,0,219,64
761,0,4,97,1009,459987,1,139,41
22,0,45,97,532,43208,6,11,12
2207,0,74,85,425,250349,4,25,49
3069,2,6,95,927,43757,0,16,65
2848,0,11,84,1392,58369,0,11,29
250,0,33,97,566,312223,1,136,48
2220,0,27,95,922,8590367,21,120,202
2856,0,11,83,1096,40134,0,9,14
866,0,11,90,1385,85673,0,8,22
1360,0,11,89,944,153552,4,11,21
3592,0,11,92,945,399769,6,19,28
2127,2,47,96,1009,140092,0,33,57
2388,0,47,97,1477,4433091,47,257,131
794,0,5,29,27,203619,98,4819,64
202,2,27,96,1499,37688,0,10,13
1722,2,45,92,1336,43164,2,25,19
3413,0,13,90,1385,71987,30,73,50
398,2,86,91,1477,5935,15,1,0
32,0,79,96,525,159206,58,179,32
930,2,84,81,191,91570,27,79,39
132,2,58,97,1556,15241,34,7,13
367,0,16,90,816,376936,172,6082,580
3362,0,16,69,555,50419,152,3357,96
3434,2,74,89,706,50616,0,16,10
622,0,79,97,1382,378203,114,156,70
1143,0,16,84,428,42577,20,163,37
2886,0,47,98,995,61325,1,40,20
2363,2,17,96,44,91934,0,110,36
1356,2,47,96,483,124270,27,70,28
511,2,29,106,1372,8164,3,28,30
377,2,84,82,678,4000,9,2,4
659,2,84,71,704,10694,58,66,24
2114,0,61,95,1108,46529,1,58,17
2651,0,47,97,1009,3935327,8,382,171
2148,2,90,92,1427,116085,1,35,33
1400,0,90,92,687,89235,0,102,17
2426,2,8,106,1385,35314,9,19,43
1042,2,33,97,1385,7373,0,34,7
3399,0,61,90,506,792310,8,24,251
1825,2,84,77,900,74930,34,622,140
2685,2,88,85,137,22323,57,115,39
1736,0,5,71,569,1123148,856,13931,2999
1808,2,90,87,1520,4008,2,2,3
1113,0,47,97,1009,5487779,8,348,81
3064,2,90,96,1385,92484,6,91,16
583,2,33,81,1506,65854,0,187,26
3551,2,8,87,1428,12373,66,59,25
831,2,8,89,1477,25070,30,25,38
669,2,84,89,969,17717,14,53,38
904,1,40,95,336,2316,5,22,1
2686,2,58,2,398,154307,4,113,66
1618,0,47,89,1108,126755,1,118,31
3297,2,27,96,1350,187675,0,12,10
2787,2,1,93,1477,14392,2,4,27
944,2,22,21,1412,85568,122,890,180
1150,2,72,96,1477,12412,28,0,2
2145,0,72,96,1477,610784,312,52,173
321,2,18,66,854,32957,6,11,43
791,2,33,96,1385,41261,0,14,13
909,2,17,78,1291,93278,4,7,16
1129,0,84,90,601,99195,48,91,37
3474,2,33,106,1385,5345,0,4,2
1615,0,74,97,50,2206633,2,124,150
2084,0,81,92,1477,122059,32,21,36
1672,2,2,97,1548,42133,5,50,19
2711,2,72,96,1477,23648,64,1,15
401,0,4,97,1009,405514,2,53,43
2024,2,72,93,1556,14220,24,0,11
1220,2,55,34,1169,32461,5,31,8
3707,2,72,96,1477,5535,101,0,4
820,2,47,95,1385,98048,4,29,6
1633,0,65,96,1009,1238225,17,136,138
1558,2,17,82,699,87071,3,38,32
182,0,51,93,51,868768,7,137,680
2628,0,16,95,245,79246,20,365,136
767,2,58,96,1556,35264,13,5,2
613,2,33,96,431,20678,3,19,13
3198,0,5,88,863,67470,29,236,20
3444,0,27,89,440,218587,14,86,15
3227,0,16,72,1298,165137,142,930,57
823,1,64,96,1095,206004,4,5,25
3787,0,47,96,1009,2752537,4,237,48
1600,2,33,96,1350,36598,1,74,10
3186,0,84,71,900,224262,205,2161,345
2209,2,72,93,1316,71210,11,3,75
1778,2,82,57,1323,41539,70,597,39
1565,0,64,96,1245,4434336,68,348,342
810,2,74,106,734,25353,1,16,23
3066,2,72,94,700,4733,51,1,5
1944,2,58,92,1556,2392,24,0,0
1829,2,58,92,1556,4473,53,1,3
2226,0,18,96,1385,4891396,11,209,73
1414,0,33,95,44,89815,1,247,43
916,2,42,95,605,13766,1,19,1
492,2,45,90,351,9114,4,46,4
2568,0,5,96,1085,144250,52,811,165
1044,0,54,83,738,194161,200,87,132
1152,2,84,86,1217,3851,1,9,9
3245,0,11,96,1009,577204,4,13,22
3183,0,45,69,1392,19765,0,4,10
1649,2,16,86,895,19302,23,128,38
1011,2,69,95,44,57930,0,25,16
2304,2,72,93,1556,39496,47,21,27
384,2,47,96,1009,267178,3,64,30
2063,2,42,94,803,52284,0,18,14
275,0,84,95,475,159276,26,62,46
2324,0,67,96,77,259360,63,278,245
2374,2,7,9,1385,29936,37,133,19
2992,0,84,83,191,100041,48,116,43
1064,0,84,74,900,86996,141,291,116
3104,2,12,94,1566,15281,2,588,7
3351,2,43,96,1385,45857,2,22,19
3178,0,24,6,163,436978,25,111,186
1874,0,84,94,1551,416657,125,812,118
561,0,18,89,1428,156671,10,30,29
